full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score
tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,Python,32541,2020-10-18T16:23:12Z,1,1,160.01,5.176666666666667,13.445,451,0.3262,73,0.0,1,0.0,1,0.88,1,11.776,-3.8287,38.95,0.19,123,0.329,0.0,13039,651950,1043120,6519,69541.3,2334.7,2163.4,346143.5,104699.8,86.7
0xAX/linux-insides,https://github.com/0xAX/linux-insides,Python,32512,2015-01-03T18:44:57Z,12,1,160.08,5.0625,21.641666666666666,288,0.5966,71,0.0,1,1.0,1,0.7,0,13.042,-0.8077,0.0,0.45,0,0.5001,0.0,1921,96050,153680,960,10245.3,1458.0,289.62,46339.7,14828.0,78.0
HKUDS/CLI-Anything,https://github.com/HKUDS/CLI-Anything,Python,32495,2026-03-08T13:52:57Z,1,1,160.33,20.546805555555558,12.746527777777779,63,0.4017,70,0.0,1,2.0,1,0.56,0,6.788,7.7098,0.0,0.19,0,0.0348,0.0,483,24150,38640,241,2576.0,1294.4,67.96,10874.1,3851.1,73.1
microsoft/graphrag,https://github.com/microsoft/graphrag,Python,32482,2024-03-27T17:57:52Z,1,1,160.37,0.7547222222222222,219.73333333333332,49,0.3357,85,0.0,1,1.0,1,0.66,1,12.725,-0.6818,22.58,0.01,177,0.1183,0.0,429,21450,34320,214,2288.0,37.0,60.01,9601.3,3075.4,78.0
nicolargo/glances,https://github.com/nicolargo/glances,Python,32313,2011-12-04T08:49:15Z,2,1,160.0,3.650277777777778,58.17833333333333,202,0.7574,72,0.0,1,1.0,1,0.72,1,14.507,-1.049,63.56,0.55,9,0.135,0.0,6682,334100,534560,3341,35637.3,737.4,1286.66,205865.1,59212.9,82.3
numpy/numpy,https://github.com/numpy/numpy,Python,31887,2010-09-13T23:02:39Z,1,1,160.0,21.25861111111111,47.648472222222225,435,0.1959,21,0.0,1,1.0,1,0.96,0,16.496,1.2028,10.46,0.12,204,0.3933,0.0,36798,1839900,2943840,18399,196256.0,9247.5,6430.51,1028881.0,306678.5,83.0
OWASP/CheatSheetSeries,https://github.com/OWASP/CheatSheetSeries,Python,31850,2018-12-21T14:26:43Z,4,1,160.0,17.745,176.78847222222223,458,0.19,91,0.0,1,1.5,1,0.8,0,13.046,0.1364,0.0,0.11,10,0.5586,0.0,1858,92900,148640,929,9909.3,8127.2,279.66,44745.3,16341.9,82.8
facebook/react,https://github.com/facebook/react,JavaScript,244659,2013-05-24T16:15:54Z,2,1,160.01,4.461944444444445,31.043888888888887,410,0.1083,58,0.0,1,1.0,1,0.68,0,15.507,-1.6434,139.68,0.02,169,0.3184,0.0,17911,895550,1432880,8955,95525.3,1829.4,3019.3,483087.2,144928.9,83.8
trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,JavaScript,195874,2018-03-24T07:47:04Z,67,1,160.0,20.291944444444443,1194.8938888888888,205,0.7604,69,0.0,1,1.0,1,0.5417,0,13.287,-0.049,0.0,0.34,27,0.0,0.0,1106,55300,88480,553,5898.7,4159.8,194.65,31144.0,10426.1,71.8
affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,JavaScript,166216,2026-01-18T00:51:51Z,3,1,160.0,21.798333333333332,18.339305555555555,157,0.6834,46,0.0,1,1.0,1,0.16,1,3.502,3.9685,5.25,0.08,178,0.487,0.0,1412,70600,112960,706,7530.7,3422.3,209.63,33541.0,11500.2,82.9
airbnb/javascript,https://github.com/airbnb/javascript,JavaScript,148130,2012-11-01T23:13:50Z,9,1,160.0,3.799722222222222,6.160694444444445,401,0.3884,67,0.0,1,2.0,1,0.88,0,16.675,-0.0245,0.0,0.2,33,0.0,0.0,1730,86500,138400,865,9226.7,1523.7,259.46,41514.3,13373.3,80.4
vercel/next.js,https://github.com/vercel/next.js,JavaScript,139139,2016-10-05T23:32:51Z,1,1,160.0,8.476944444444445,4.654444444444445,426,0.113,61,0.0,1,1.0,1,0.52,1,11.069,-1.5979,0.34,0.11,318,0.455,0.0,29158,1457900,2332640,14579,155509.3,3611.2,5036.46,805833.6,240004.7,88.8
Chalarangelo/30-seconds-of-code,https://github.com/Chalarangelo/30-seconds-of-code,JavaScript,127565,2017-11-29T17:35:03Z,4,1,160.02,1.912777777777778,10.70861111111111,378,0.7522,58,0.0,1,1.0,1,0.98,1,11.409,0.0804,443.49,0.27,39,0.3461,0.0,9699,484950,775920,4849,51728.0,723.0,1902.72,304434.8,86967.9,82.1
nodejs/node,https://github.com/nodejs/node,JavaScript,116888,2014-11-26T19:57:11Z,1,1,160.0,6.322222222222222,57.44777777777778,425,0.0783,27,0.0,1,3.0,1,0.52,1,15.697,0.3776,7.4,0.15,19,0.3685,0.0,40200,2010000,3216000,20100,214400.0,2686.9,7056.14,1128982.2,333802.5,89.1
mrdoob/three.js,https://github.com/mrdoob/three.js,JavaScript,112164,2010-03-23T18:58:01Z,1,1,160.0,17.391111111111112,8.015,359,0.4437,62,0.0,1,1.0,1,0.88,1,15.27,0.2273,12.58,0.19,69,0.3277,0.0,42441,2122050,3395280,21220,226352.0,6243.4,7469.73,1195156.1,354080.2,85.5
axios/axios,https://github.com/axios/axios,JavaScript,109029,2014-08-18T22:30:27Z,1,1,160.1,166.93402777777777,18.9775,440,0.1954,44,0.0,1,2.0,1,0.68,1,12.696,2.465,21.35,0.34,119,0.1247,0.0,1607,80350,128560,803,8570.7,73451.0,240.13,38420.8,34004.8,88.0
mui/material-ui,https://github.com/mui/material-ui,JavaScript,98227,2014-08-18T19:11:54Z,2,1,160.01,18.078055555555558,24.988194444444446,412,0.2571,60,0.0,1,1.0,1,0.7,1,11.377,1.5385,12.41,0.06,169,0.4126,0.0,19159,957950,1532720,9579,102181.3,7448.2,3240.57,518491.0,157023.3,87.3
microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,JavaScript,95662,2020-11-10T02:44:00Z,1,1,160.0,3.9227777777777777,282.23527777777775,238,0.1385,65,0.0,1,1.0,1,0.44,0,10.69,0.6993,0.0,0.05,12,0.451,0.0,2440,122000,195200,1220,13013.3,933.6,372.3,59567.5,18700.2,83.5
sveltejs/svelte,https://github.com/sveltejs/svelte,JavaScript,86415,2016-11-20T18:13:05Z,2,1,160.0,4.631666666666667,38.8575,409,0.5263,81,0.0,1,1.0,1,0.08,0,13.285,-2.535,2.45,0.14,32,0.2814,0.0,9918,495900,793440,4959,52896.0,1894.4,1623.21,259713.8,78959.1,79.6
louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,JavaScript,85853,2021-07-03T01:02:42Z,1,1,160.0,9.6125,3.879166666666667,397,0.4508,73,0.0,1,1.0,1,0.88,1,13.027,-2.1643,39.69,0.4,210,0.4405,0.0,6196,309800,495680,3098,33045.3,3816.2,990.48,158477.2,49363.0,85.4
anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,JavaScript,79154,2020-07-09T10:34:22Z,26,1,160.0,5.060416666666667,180.38694444444445,300,0.2885,66,0.0,1,1.0,1,0.56,1,7.14,0.0,0.0,0.4,51,0.0013,0.0,1272,63600,101760,636,6784.0,1518.1,187.86,30058.1,9859.0,84.9
typicode/json-server,https://github.com/typicode/json-server,JavaScript,75563,2013-11-27T13:21:13Z,33,1,160.0,28.496388888888887,155.4125,81,0.8882,60,0.0,1,1.0,1,1.0,0,12.581,-0.6224,89.43,0.14,31,0.0826,0.0,1020,51000,81600,510,5440.0,2308.2,178.79,28606.3,9133.7,73.4
hakimel/reveal.js,https://github.com/hakimel/reveal.js,JavaScript,71065,2011-06-07T18:54:22Z,6,1,160.0,28.320833333333333,60.59,316,0.7905,51,0.0,1,3.5,1,0.96,1,15.187,-0.2273,109.5,0.15,70,0.5381,0.0,3260,163000,260800,1630,17386.7,8949.4,605.61,96896.8,30757.5,81.6
expressjs/express,https://github.com/expressjs/express,JavaScript,68976,2009-06-26T18:56:01Z,2,1,160.0,7.004166666666666,8.363055555555555,322,0.6525,24,0.0,1,1.0,1,0.54,1,17.302,-0.2168,154.76,0.21,53,0.0,0.0,5948,297400,475840,2974,31722.7,2255.3,948.9,151823.6,46902.7,83.3
chartjs/Chart.js,https://github.com/chartjs/Chart.js,JavaScript,67387,2013-03-17T23:56:36Z,10,1,160.04,22.280972222222225,47.001111111111115,426,0.337,34,0.0,1,2.0,1,0.36,1,11.799,0.0315,36.74,0.14,93,0.1114,0.0,4397,219850,351760,2198,23450.7,9491.7,690.95,110551.3,36683.1,85.8
juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript,67357,2016-03-13T21:37:45Z,71,1,160.0,177.48194444444442,149.93694444444444,53,0.9123,52,0.0,1,1.0,1,0.84,1,14.266,-0.0629,233.24,0.31,143,0.1719,0.0,878,43900,70240,439,4682.7,9406.5,152.75,24439.9,10051.3,73.1
leonardomso/33-js-concepts,https://github.com/leonardomso/33-js-concepts,JavaScript,66342,2018-09-04T13:27:04Z,14,1,160.16,4.451388888888889,1947.8038888888889,196,0.7144,70,0.0,1,0.0,1,0.7442,1,11.732,-0.0455,0.0,0.17,32,0.0,0.0,991,49550,79280,495,5285.3,872.5,173.46,27752.9,8455.0,81.6
webpack/webpack,https://github.com/webpack/webpack,JavaScript,65785,2012-03-10T10:08:14Z,1,1,160.01,9.2775,17.496944444444445,390,0.5727,71,0.0,1,1.0,1,0.8,1,13.548,-0.8916,15.3,0.1,184,0.0329,0.0,16503,825150,1320240,8251,88016.0,3618.2,2770.58,443292.9,133752.0,84.2
gorhill/uBlock,https://github.com/gorhill/uBlock,JavaScript,62969,2015-04-01T17:51:11Z,1,1,160.0,2.3798611111111114,41.30444444444444,110,0.9529,46,0.0,1,1.0,1,0.96,0,15.193,0.4091,23.77,0.28,17,0.112,0.0,13766,688300,1101280,6883,73418.7,261.8,2748.27,439722.9,124732.5,75.4
lodash/lodash,https://github.com/lodash/lodash,JavaScript,61256,2012-04-07T04:11:46Z,3,1,160.0,2.535,11.121388888888887,219,0.8681,34,0.0,1,1.0,1,0.5,1,17.985,0.1503,1681.77,0.09,38,0.028,0.0,7566,378300,605280,3783,40352.0,555.2,1465.96,234552.8,67253.1,81.1
jgraph/drawio-desktop,https://github.com/jgraph/drawio-desktop,JavaScript,60681,2017-05-25T20:58:42Z,2,1,160.15,26.1825,49.223333333333336,14,0.754,23,0.0,1,1.0,1,0.88,0,13.182,0.1538,13.47,0.28,35,0.0498,0.0,1053,52650,84240,526,5616.0,366.6,184.87,29578.8,8833.7,72.8
jquery/jquery,https://github.com/jquery/jquery,JavaScript,59838,2009-04-03T15:20:14Z,4,1,160.03,139.57472222222222,7.6755555555555555,296,0.2703,11,0.0,1,1.0,1,0.88,1,16.657,0.028,154.51,0.19,140,0.0591,0.0,6341,317050,507280,3170,33818.7,41314.1,1014.83,162373.6,61778.3,87.0
Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,JavaScript,58936,2023-06-04T02:29:14Z,1,1,160.0,7.768333333333333,10.063611111111111,191,0.6352,52,0.0,1,1.0,1,0.64,0,10.688,0.2867,16.19,0.03,54,0.0138,0.0,1938,96900,155040,969,10336.0,1483.8,292.32,46770.4,14967.2,78.6
h5bp/html5-boilerplate,https://github.com/h5bp/html5-boilerplate,JavaScript,57429,2010-01-24T18:03:24Z,3,1,160.0,56.68972222222222,0.7016666666666667,249,0.2134,25,0.0,1,1.0,1,0.88,1,14.153,0.2727,255.31,0.02,29,0.1591,0.0,1968,98400,157440,984,10496.0,14115.7,297.07,47530.9,18988.9,87.6
gsd-build/get-shit-done,https://github.com/gsd-build/get-shit-done,JavaScript,57079,2025-12-14T14:17:12Z,1,1,160.08,11.233888888888888,7.783333333333333,126,0.4563,33,0.0,1,1.0,1,0.8,1,7.217,12.2762,2.43,0.59,34,0.3318,0.0,2069,103450,165520,1034,11034.7,1415.5,313.1,50095.4,15961.1,85.4
gatsbyjs/gatsby,https://github.com/gatsbyjs/gatsby,JavaScript,55957,2015-05-21T22:43:05Z,1,1,160.01,7.275555555555556,171.0223611111111,413,0.2265,70,0.0,1,1.0,1,0.52,0,13.906,-0.6608,74.94,0.0,113,0.4104,0.0,14133,706650,1130640,7066,75376.0,3004.8,2354.38,376700.2,113929.5,82.7
marktext/marktext,https://github.com/marktext/marktext,JavaScript,55484,2017-11-12T16:05:25Z,53,1,160.0,7.2787500000000005,931.2605555555556,140,0.63,94,0.0,1,1.0,1,0.0769,1,10.937,-0.0315,81.18,0.42,146,0.2338,0.0,1546,77300,123680,773,8245.3,1019.0,230.57,36890.9,11806.5,79.3
mozilla/pdf.js,https://github.com/mozilla/pdf.js,JavaScript,53187,2011-04-26T06:32:03Z,1,1,160.01,1.3702777777777777,2.674722222222222,382,0.2999,71,0.0,1,1.0,1,0.98,1,13.767,0.9545,17.12,0.25,44,0.2955,0.0,21585,1079250,1726800,10792,115120.0,523.4,3672.73,587637.3,175244.5,86.9
TryGhost/Ghost,https://github.com/TryGhost/Ghost,JavaScript,52647,2013-05-04T11:09:13Z,1,1,160.0,9.020277777777778,14.092222222222222,370,0.1304,82,0.0,1,2.0,1,0.8,0,14.427,0.3671,2.08,0.08,137,0.3925,0.0,39378,1968900,3150240,19689,210016.0,3337.5,6904.72,1104755.2,326960.3,83.6
prettier/prettier,https://github.com/prettier/prettier,JavaScript,51820,2016-11-29T17:13:37Z,5,1,160.0,4.4752777777777775,29.215694444444445,428,0.3888,80,0.0,1,1.0,1,0.48,1,12.046,0.1923,44.92,0.25,179,0.1661,0.0,6914,345700,553120,3457,36874.7,1915.4,1111.34,177813.8,54574.7,85.7
chinese-poetry/chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,JavaScript,51313,2016-09-02T03:32:25Z,13,1,160.0,13.01125,191.19416666666666,62,0.4764,66,0.0,1,0.0,1,0.625,0,11.305,0.0,0.0,0.35,0,0.2291,0.0,592,29600,47360,296,3157.3,806.7,84.15,13464.4,4513.5,73.0
poteto/hiring-without-whiteboards,https://github.com/poteto/hiring-without-whiteboards,JavaScript,50575,2017-03-15T05:09:01Z,58,1,160.0,1.467638888888889,0.0,421,0.186,62,0.0,1,1.0,1,0.0,0,10.075,-0.035,0.0,0.01,27,0.0,0.0,914,45700,73120,457,4874.7,617.9,132.78,21244.3,6871.6,77.0
iamkun/dayjs,https://github.com/iamkun/dayjs,JavaScript,48630,2018-04-10T09:26:44Z,8,1,160.1,1.475,92.4961111111111,335,0.6135,62,0.0,1,1.0,1,0.6,1,10.175,0.035,81.9,0.12,51,0.0,0.0,1591,79550,127280,795,8485.3,494.1,237.62,38019.2,11994.7,83.2
bigskysoftware/htmx,https://github.com/bigskysoftware/htmx,JavaScript,47892,2020-04-13T16:17:51Z,2,1,160.0,33.12138888888889,74.25208333333333,442,0.5,73,0.0,1,1.0,1,0.84,1,13.987,0.7378,50.77,0.2,70,0.0793,0.0,2444,122200,195520,1222,13034.7,14639.7,372.94,59670.0,22843.3,84.8
typescript-cheatsheets/react,https://github.com/typescript-cheatsheets/react,JavaScript,47032,2018-06-02T04:08:16Z,72,1,160.19,9.832638888888889,123.95555555555555,184,0.5378,84,0.0,1,1.0,1,0.5,0,11.041,-0.0315,0.0,0.29,21,0.0615,0.0,833,41650,66640,416,4442.7,1809.2,120.45,19272.0,6618.5,71.1
serverless/serverless,https://github.com/serverless/serverless,JavaScript,46919,2015-04-21T03:48:40Z,4,1,160.01,6.1075,27.34236111111111,350,0.2119,51,0.0,1,1.0,1,0.78,0,14.605,-0.2063,8.24,0.02,17,0.0418,0.0,14039,701950,1123120,7019,74874.7,2137.6,2337.94,374069.9,112892.6,82.5
ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,Python,31614,2026-01-10T06:43:20Z,0,1,160.32,8.416666666666666,102.6325,62,0.4438,27,0.0,1,2.0,1,0.88,1,6.727,-0.8147,4.58,0.3,63,0.2068,0.0,507,25350,40560,253,2704.0,521.8,71.51,11442.2,3797.0,78.2
Asabeneh/30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,JavaScript,46278,2019-12-23T14:07:40Z,141,1,160.0,3.595,99.04055555555556,41,0.658,37,0.0,1,1.0,0,0.0,0,10.918,0.0,0.0,0.3,0,0.0181,0.0,576,28800,46080,288,3072.0,147.4,81.77,13082.6,4196.7,50.3
microsoft/monaco-editor,https://github.com/microsoft/monaco-editor,JavaScript,45910,2016-06-07T16:56:31Z,2,1,160.05,80.3086111111111,175.51041666666666,284,0.5082,72,0.0,1,1.0,1,0.66,1,12.642,0.8601,9.69,0.0,78,0.4312,0.0,3351,167550,268080,1675,17872.0,22807.6,519.47,83115.7,32401.4,84.8
bmad-code-org/BMAD-METHOD,https://github.com/bmad-code-org/BMAD-METHOD,JavaScript,45741,2025-04-13T14:54:25Z,0,1,160.0,7.5633333333333335,94.13944444444445,128,0.4236,60,0.0,1,1.0,1,0.98,1,12.534,-1.2273,13.11,0.31,71,0.1307,0.0,942,47100,75360,471,5024.0,968.1,137.05,21928.2,7188.1,84.9
LeCoupa/awesome-cheatsheets,https://github.com/LeCoupa/awesome-cheatsheets,JavaScript,45707,2017-11-09T02:47:15Z,14,1,160.0,9.415833333333333,97.64472222222223,135,0.7032,83,0.0,1,1.0,1,0.0,0,13.418,0.1748,0.0,0.31,0,0.514,0.0,748,37400,59840,374,3989.3,1271.1,129.09,20655.1,6507.0,73.0
google/zx,https://github.com/google/zx,JavaScript,45423,2021-05-05T05:50:01Z,6,1,160.16,9.649305555555557,262.2786111111111,70,0.4966,48,0.0,1,1.0,1,0.36,1,14.311,-0.3706,10.45,0.24,128,0.3597,0.0,1015,50750,81200,507,5413.3,675.5,148.22,23715.9,7652.5,84.5
Leaflet/Leaflet,https://github.com/Leaflet/Leaflet,JavaScript,44928,2010-09-22T16:57:44Z,6,1,160.0,12.564166666666667,29.044027777777778,379,0.5448,77,0.0,1,1.0,1,0.8,1,16.165,0.3427,162.41,0.1,41,0.135,0.0,6788,339400,543040,3394,36202.7,4761.8,1090.08,174412.9,54412.5,84.1
meteor/meteor,https://github.com/meteor/meteor,JavaScript,44766,2012-01-19T01:58:17Z,1,1,160.01,46.45388888888889,107.32569444444445,357,0.129,9,0.0,1,1.0,1,0.66,0,13.573,2.2867,0.0,0.02,49,0.0899,0.0,30829,1541450,2466320,15414,164421.3,16584.0,5339.95,854391.9,258064.2,83.6
sudheerj/reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,JavaScript,44529,2018-05-31T17:17:01Z,11,1,160.27,8.291944444444445,89.70722222222223,117,0.6694,79,0.0,1,0.0,1,0.32,0,12.713,-0.028,0.0,0.28,0,0.041,0.0,599,29950,47920,299,3194.7,970.2,85.2,13631.6,4614.7,71.4
parcel-bundler/parcel,https://github.com/parcel-bundler/parcel,JavaScript,44034,2017-08-07T16:36:47Z,0,1,160.05,16.00861111111111,481.5554166666667,405,0.3097,68,0.0,1,2.0,1,0.7,0,15.286,-0.0769,53.41,0.46,87,0.1999,0.0,3019,150950,241520,1509,16101.3,6483.5,465.57,74491.4,24894.0,81.9
